titre,entreprise,contrat,localisation,salaire,description,lien,date_scraping,source,mot_cle_recherche
Data analyst F/H,NEXTON,,,A négocier,"NEXTON recrute un Data Analyst H/F , en CDI , à Lille ! Ton futur environnement de travail : Pour notre client, tu intègres l'équipe en tant que Data Analyst. Tes missions : En tant que Data Analyst, tu auras pour mission de supporter des initiatives stratégiques (souvent e...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177965802W,2026-02-11,APEC,Data Analyst
Data analyst industriel F/H,Geco Recrutement,,,38 - 40 k€ brut annuel,"Nous recherchons un Data Analyst H/F pour rejoindre une entreprise industrielle située proche de Pau. Vos missions : Collecter, structurer et analyser des données complexes issues de systèmes industriels Concevoir et maintenir des tableaux de bord et outils d’aide à la décisio...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178067168W,2026-02-11,APEC,Data Analyst
LEAD DATA ANALYST F/H,Expectra,,,A partir de 60 k€ brut annuel,"Nous recherchons pour le compte de notre client basé à Poitiers (86), Un Lead Data Analyst (F/H) Vos principales missions sont : 1. Production analytique et visualisation : Piloter la création d'analyses avancées pour répondre aux enjeux métiers et fournir des recommandations ac...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177984738W,2026-02-11,APEC,Data Analyst
Data Analyst F/H,ENEDIS,,,38 - 47 k€ brut annuel,"Dans le cadre du développement de nos activités et du maintien de nos compétences, nous recherchons un(e) Data Analyst, poste basé à La Défense. Rejoindre la Direction de la Formation et de la Professionnalisation d'Enedis, c'est intégrer une organisation à taille humaine, agile...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178042284W,2026-02-11,APEC,Data Analyst
DATA ANALYST F/H,Expectra,,,A négocier,"Nous recherchons pour le compte de notre client un data analyste (F/H). Rattaché au responsable du service vous participez à la mise en place de systèmes d'information décisionnels : modélisation de données, conception de rapports, accompagnement des utilisateurs finaux (aide à ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177934269W,2026-02-11,APEC,Data Analyst
Data Analyst F/H,KP2I,,,A négocier,"Dans le cadre du renforcement de son pôle Analytics, un acteur du secteur assurance / services recherche un Data Analyst / Consultant Analytics pour rejoindre une équipe de 5 personnes spécialisée en data management, intelligence artificielle et analyse de données . Rattaché·...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178113085W,2026-02-11,APEC,Data Analyst
DATA ANALYST EN INDUSTRIE F/H,Expectra,,,A partir de 38 k€ brut annuel,"Nous recherchons pour le compte de notre client, site de production, un Data Analyst en industrie (F/H). Dans le cadre de la transformation digitale de l'industrie, et de la mise en place de solutions de traitement des données pour l'industrie et la Supply Chain, vous intégrez l...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178068743W,2026-02-11,APEC,Data Analyst
Data Analyst F/H,FINANCE AND ACCOUNTING OPERATIONS CONSULTING,,,A négocier,"Avez-vous envie de travailler au sein d'un cabinet de conseil qui prend en compte vos ambitions en répondant à votre besoin d'évolution et de flexibilité ? Fao Consulting est un cabinet de conseil implanté depuis plus de 11 ans en France et à l'international, référencé sur des g...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177817141W,2026-02-11,APEC,Data Analyst
Data Analyst - Lyon F/H,DRAKS,,,A partir de 41 k€ brut annuel,"Contexte Dans un contexte de forte valorisation de la donnée, nous recherchons un(e) Data Analyst expérimenté(e) pour intervenir au sein d’une équipe Data & Reporting au cœur des enjeux de pilotage opérationnel et de qualité de service. Vous évoluerez sur une plateforme data mo...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178095477W,2026-02-11,APEC,Data Analyst
Data Quality Analyst F/H,SKIILS,,,48 - 68 k€ brut annuel,"Tu es obsédé(e) par la précision et la fiabilité des données ? Les anomalies ne te résistent pas, et tu es toujours prêt(e) à améliorer la qualité des informations ? Rejoins la communauté Data Strategii et deviens le garant de la pureté des données utilisées par toute l'entrepris...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178090385W,2026-02-11,APEC,Data Analyst
DATA ANALYST F/H,Expectra,,,A négocier,"Dans le cadre de la transformation digitale de l'industrie, nous recherchons un DATA ANALYST- INGENIEUR SYSTEMES D'INFORMATION INDUSTRIELS (F/H) pour la mise en place de solutions de traitement des données pour l'industrie et la Supply Chain. Vous intégrez le service Performance...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178081259W,2026-02-11,APEC,Data Analyst
DATA ANALYST F/H,AKKODIS FRANCE SAS,,,A négocier,"La ligne de service Consulting & Solutions d'Akkodis France renforce ses équipes en région et recrute un(e) Data Analyst en CDI. Ce poste, au cœur du pilotage commercial et de l'exploitation stratégique des données, s'inscrit dans une démarche de valorisation et d'accompagnement ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177933803W,2026-02-11,APEC,Data Analyst
Data Analyst F/H,G ET A LINKS,,,36 - 40 k€ brut annuel,"Quelles seront vos principales missions ? Vous intégrez une équipe de 5 explorateurs MOAÏ , sous la responsabilité de Denis, directeur technique et innovation. Vous collaborez également avec les équipes et les consultants de l’institut. Vous interviendrez sur l’exploitation stat...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178091736W,2026-02-11,APEC,Data Analyst
Data Analyst Web F/H,SKIILS,,,42 - 58 k€ brut annuel,"En tant que Data Analyst Web (H/F) , tes missions seront de : Collecter, fiabiliser et structurer les donnée s issues des outils web (Google Analytics, AT Internet, Adobe Analytics…) . Analyser les parcours utilisateurs , les taux de conversion, les performances des campagn...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178007503W,2026-02-11,APEC,Data Analyst
Data Analyst F/H,NEXTON,,,A négocier,"NEXTON recrute un Data Analyst H/F , en CDI , à Lyon ! Ton futur environnement de travail : Pour l’un de nos clients, tu interviens au sein d’un programme stratégique autour de la valorisation et de la qualité des données B2B . Tu participes à l’évolution et à la maintenance d...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178058438W,2026-02-11,APEC,Data Analyst
DATA ANALYST F/H,HARRY HOPE,,,A négocier,"Notre client, une ESN à taille humaine rayonnant sur le territoire national, recherche un Data Analyst (H/F) pour intervenir chez l'un de ses clients du domaine bancaire. MISSIONS - Analyser les besoins métiers et identifier les sources de données pertinentes - Réaliser l'extr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178021479W,2026-02-11,APEC,Data Analyst
Data Analyst F/H,Réseau Primever France,,,A négocier,"Dans le cadre de notre développement, nous recherchons pour notre siège social situé à Agen (47), un/e Data Analyst en CDI. Rattaché au Responsable Data Science, votre objectif sera d’analyser et d’interpréter des données pour organiser, synthétiser et traduire efficacement de...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178020105W,2026-02-11,APEC,Data Analyst
Data Analyst - Senior F/H,Act Digital France,,,A partir de 70 k€ brut annuel,"Vous intégrerez, au sein de notre Pôle Transformation Numérique, une équipe d'experts en gestion de la donnée en charge d'accompagner nos clients. Vous serez détaché(e) chez un acteur majeur du secteur de l'assurance dans une équipe organisée en squad. Vos missions seront...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178046922W,2026-02-11,APEC,Data Analyst
Data analyst F/H,ENOSI RH,,,A négocier,Vos missions : Recueillir les besoins pour fournir des analyses pertinentes et utiles. Élaborer des tableaux de bord pour suivre les indicateurs clés. Examiner les données de vente pour identifier les tendances afin d'ajuster la stratégie commerciale. Analyser les données log...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177823257W,2026-02-11,APEC,Data Analyst
Data Analyst Senior F/H,ALTELIOS TECHNOLOGY,,,42 - 52 k€ brut annuel,"Analyser les besoins et questions métier afin de définir des KPI pertinents et actionnables . Traduire des données brutes en jeux de données fiables, structurés et exploitables . Réaliser des transformations de données en SQL sur des données structurées et (semi-)non structurée...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178035023W,2026-02-11,APEC,Data Analyst
Business Data Analyst F/H,MATMUT,,,46 - 52 k€ brut annuel,"PAS JUSTE UN QUOTIDIEN ! Être Business Data Analyst H/F au sein de Matmut Protection Juridique (MPJ), c'est intervenir en lien étroit avec la Direction Opérationnelle dans un contexte d'optimisation du pilotage et valoriser les données d'activité de la filiale. Rattaché(e) au P...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177979687W,2026-02-11,APEC,Data Analyst
Data Analyst Commercial F/H,Lynx RH Annemasse,,,20 - 20 k€ brut annuel,"Lynx RH Annemasse, votre partenaire privilégié dans le recrutement CDI, CDD et Intérim, spécialisé dans les secteurs du tertiaire, de l'ingénierie et de l'IT, vous ouvre les portes d'une opportunité passionnante à Thyez (74). Nous recherchons un Data Analyst Commercial (H/F) pour...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177933986W,2026-02-11,APEC,Data Analyst
Data analyst F/H,POK,,,A négocier,"Votre mission : Préparer un plan de travail de correction des données. Recueillir toutes les données statiques pour l’ERP de l’entreprise. Saisir et mettre à jour des données : produits (création article, désignation, paramètres, nomenclature, étapes produits), et compte (cré...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177954100W,2026-02-11,APEC,Data Analyst
DATA ANALYST - F/H,CARREVOLUTIS,,,A négocier,"Description de l'entreprise GENERALI Un groupe mondial Fondé à Trieste et Venise en 1831, Generali est aujourd’hui un Groupe d’assurance indépendant implanté dans 50 pays. 71 millions de clients répartis dans plus de 50 pays ;. près de 82 000 collaborateurs ;. 95,2 mill...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178081056W,2026-02-11,APEC,Data Analyst
Ingénieur Data Analyst F/H,UEM,,,43 - 50 k€ brut annuel,"Qui sommes nous ? Un point caractérise plus que tout autre UEM : c'est sa volonté de satisfaire le client à travers la qualité de ses services. La politique du groupe UEM se construit autour de valeurs fortes telles que le respect de l'environnement, la participation à la vie ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177999588W,2026-02-11,APEC,Data Analyst
Data Analyst F/H,Hellowork,,,45 - 55 k€ brut annuel,"En tant que Data Analyst, vous aurez les responsabilités suivantes : Amélioration de la qualité des réparations et réduction de redondances pannes : * Comprendre grâce aux statistiques les phénomènes influant sur les retours rapides des vélos en atelier, * Présenter les résu...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177952673W,2026-02-11,APEC,Data Analyst
Business Analyst BI / Data Analyst Senior / Référent Data Platform F/H,EPI,,,32 - 48 k€ brut annuel,"Missions principales Architecture BI & stratégie Data • Contribuer à la définition de l’architecture cible de la plateforme décisionnelle. • Définir les standards de modélisation, de reporting et de performance. • Piloter la gouvernance des données et la qualité des référenti...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178034008W,2026-02-11,APEC,Data Analyst
Data Analyst F/H,Hellowork,,,69 - 80 k€ brut annuel,"Niort 2 jours de télétravail Domaine : Data Solutions & IA Votre mission Au coeur des activités Data Solutions et Intelligence Artificielle, vous jouez un rôle stratégique dans la valorisation des données et le déploiement d'une IA responsable. Votre objectif : transformer la d...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178061751W,2026-02-11,APEC,Data Analyst
Développeur Talend / Data Analyst F/H,Adsearch,,,40 - 50 k€ brut annuel,"[En Bref] CDI - Développeur Talend / Data Analyst H/F - Cagnes-sur-Mer - Télétravail 3 jours/sem Je recrute pour une entreprise historique qui a su évoluer avec son temps, un Développeur Talend / Data Analyst H/F pour accompagner sa transformation data-driven. TON POSTE ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178083311W,2026-02-11,APEC,Data Analyst
Data Analyst Qliksense Junior F/H,ROCK YOUR IT,,,35 - 38 k€ brut annuel,"Nous recherchons un(e) Data Analyst Junior Qlik Sense pour intervenir au sein d’un grand acteur public national , dans un environnement structuré, exigeant et à forts enjeux opérationnels . Vous intégrerez une équipe data travaillant sur des projets de pilotage, reporting et aide...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178089967W,2026-02-11,APEC,Data Analyst
